4.250000 0.900000 1.000000
4.500000 0.900000 1.000000
4.750000 0.900000 1.000000
5.000000 0.900000 1.000000
5.250000 0.900000 1.000000
5.500000 0.900000 1.000000
5.750000 0.900000 1.000000
6.000000 0.900000 1.000000
6.250000 0.900000 1.000000
6.500000 0.900000 1.000000
6.750000 0.900000 1.000000
7.000000 0.900000 1.000000
1.500000 1.000000 1.000000
1.750000 1.000000 1.000000
2.000000 1.000000 1.000000
2.250000 1.000000 1.000000
2.500000 1.000000 1.000000
2.750000 1.000000 1.000000
3.000000 1.000000 1.000000
3.250000 1.000000 1.000000
3.500000 1.000000 1.000000
3.750000 1.000000 1.000000
4.000000 1.000000 1.000000
4.250000 1.000000 1.000000
4.500000 1.000000 1.000000
4.750000 1.000000 1.000000
5.000000 1.000000 1.000000
5.250000 1.000000 1.000000
5.500000 1.000000 1.000000
5.750000 1.000000 1.000000
6.000000 1.000000 1.000000
6.250000 1.000000 1.000000
6.500000 1.000000 1.000000
6.750000 1.000000 1.000000
7.000000 1.000000 1.000000
1.500000 1.100000 1.000000
1.750000 1.100000 1.000000
2.000000 1.100000 1.000000
2.250000 1.100000 1.000000
2.500000 1.100000 1.000000
2.750000 1.100000 1.000000
3.000000 1.100000 1.000000
3.250000 1.100000 1.000000
3.500000 1.100000 1.000000
3.750000 1.100000 1.000000
4.000000 1.100000 1.000000
4.250000 1.100000 1.000000
4.500000 1.100000 1.000000
4.750000 1.100000 1.000000
5.000000 1.100000 1.000000
5.250000 1.100000 1.000000
5.500000 1.100000 1.000000
5.750000 1.100000 1.000000
6.000000 1.100000 1.000000
6.250000 1.100000 1.000000
6.500000 1.100000 1.000000
6.750000 1.100000 1.000000
7.000000 1.100000 1.000000
